n,      F(n),      G(n),      ATg_FG,      ATg_GF,      pi,      Delta,      Theta,      O_large 

22.3000000000        68343.3856026765     	 45732.0779698175    	 0.9810754367         0.5897208901         0.3913545465         -0.2168216213        0.2168216213         0.5658874717        
22.4000000000        73084.9427415153     	 47986.4681907822    	 0.9898059377         0.5809903891         0.4088155486         -0.2342826234        0.2342826234         0.5833484738        
22.5000000000        78156.2405191625     	 50351.9899302344    	 0.9984754310         0.5723208958         0.4261545352         -0.2516216100        0.2516216100         0.6006874604        
22.6000000000        83580.2565303130     	 52834.1214830527    	 1.0070816782         0.5637146486         0.4433670297         -0.2688341045        0.2688341045         0.6178999549        
22.7000000000        89381.5723635409     	 55438.6111999481    	 1.0156225331         0.5551737937         0.4604487394         -0.2859158142        0.2859158142         0.6349816646        
22.8000000000        95586.4857449931     	 58171.4908000289    	 1.0240959432         0.5467003836         0.4773955596         -0.3028626344        0.3028626344         0.6519284848        
22.9000000000        102223.1305334557    	 61039.0893396157    	 1.0324999507         0.5382963761         0.4942035746         -0.3196706494        0.3196706494         0.6687364998        
23.0000000000        109321.6051171588    	 64048.0478696574    	 1.0408326936         0.5299636332         0.5108690605         -0.3363361353        0.3363361353         0.6854019857        
23.1000000000        116914.1098013105    	 67205.3348156939    	 1.0490924062         0.5217039205         0.5273884857         -0.3528555605        0.3528555605         0.7019214109        
23.2000000000        125035.0938166833    	 70518.2621159829    	 1.0572774194         0.5135189074         0.5437585119         -0.3692255867        0.3692255867         0.7182914371        
23.3000000000        133721.4126238183    	 73994.5021551653    	 1.0653861604         0.5054101663         0.5599759941         -0.3854430689        0.3854430689         0.7345089193        
23.4000000000        143012.4962347590    	 77642.1055326861    	 1.0734171534         0.4973791734         0.5760379799         -0.4015050547        0.4015050547         0.7505709051        
23.5000000000        152950.5293249014    	 81469.5197071198    	 1.0813690180         0.4894273088         0.5919417092         -0.4174087840        0.4174087840         0.7664746344        
23.6000000000        163580.6439617813    	 85485.6085595798    	 1.0892404695         0.4815558573         0.6076846122         -0.4331516870        0.4331516870         0.7822175374        
23.7000000000        174951.1258356659    	 89699.6729215166    	 1.0970303176         0.4737660092         0.6232643084         -0.4487313832        0.4487313832         0.7977972336        
23.8000000000        187113.6349389414    	 94121.4721144475    	 1.1047374652         0.4660588616         0.6386786037         -0.4641456785        0.4641456785         0.8132115289        
23.9000000000        200123.4417077790    	 98761.2465514989    	 1.1123609075         0.4584354193         0.6539254883         -0.4793925631        0.4793925631         0.8284584135        
24.0000000000        214039.6797107260    	 103629.7414531064   	 1.1198997302         0.4508965966         0.6690031336         -0.4944702084        0.4944702084         0.8435360588        
24.1000000000        228925.6160450325    	 108738.2317317935   	 1.1273531080         0.4434432188         0.6839098892         -0.5093769640        0.5093769640         0.8584428144        
24.2000000000        244848.9406830438    	 114098.5481036612   	 1.1347203030         0.4360760238         0.6986442793         -0.5241113541        0.5241113541         0.8731772045        
24.3000000000        261882.0760982394    	 119723.1044870583   	 1.1420006627         0.4287956641         0.7132049986         -0.5386720734        0.5386720734         0.8877379238        
24.4000000000        280102.5085938776    	 125624.9267518869   	 1.1491936178         0.4216027090         0.7275909089         -0.5530579837        0.5530579837         0.9021238341        
24.5000000000        299593.1428571558    	 131817.6828861208   	 1.1562986805         0.4144976463         0.7418010342         -0.5672681090        0.5672681090         0.9163339594        
24.6000000000        320442.6813687685    	 138315.7146494011   	 1.1633154419         0.4074808849         0.7558345569         -0.5813016317        0.5813016317         0.9303674821        
24.7000000000        342746.0304122394    	 145134.0707870149   	 1.1702435698         0.4005527569         0.7696908129         -0.5951578877        0.5951578877         0.9442237381        
24.8000000000        366604.7345499503    	 152288.5418811771   	 1.1770828067         0.3937135200         0.7833692867         -0.6088363615        0.6088363615         0.9579022119        
24.9000000000        392127.4415639512    	 159795.6969203264   	 1.1838329669         0.3869633599         0.7968696070         -0.6223366818        0.6223366818         0.9714025322        
25.0000000000        419430.4000000201    	 167672.9216711274   	 1.1904939341         0.3803023927         0.8101915414         -0.6356586162        0.6356586162         0.9847244666        
25.1000000000        448637.9916037021    	 175938.4589420432   	 1.1970656592         0.3737306676         0.8233349917         -0.6488020665        0.6488020665         0.9978679169        
25.2000000000        479883.3010978780    	 184611.4508317250   	 1.2035481577         0.3672481691         0.8362999885         -0.6617670633        0.6617670633         1.0108329137        
25.3000000000        513308.7259235513    	 193711.9830600616   	 1.2099415067         0.3608548201         0.8490866867         -0.6745537615        0.6745537615         1.0236196119        
25.4000000000        549066.6287497870    	 203261.1314845544   	 1.2162458432         0.3545504836         0.8616953596         -0.6871624344        0.6871624344         1.0362282848        
25.5000000000        587320.0357559327    	 213281.0109097449   	 1.2224613607         0.3483349661         0.8741263945         -0.6995934693        0.6995934693         1.0486593197        
25.6000000000        628243.3839003347    	 223794.8263027324   	 1.2285883071         0.3422080197         0.8863802874         -0.7118473622        0.7118473622         1.0609132126        
25.7000000000        672023.3206156778    	 234826.9265333917   	 1.2346269824         0.3361693444         0.8984576379         -0.7239247127        0.7239247127         1.0729905631        
25.8000000000        718859.5596128964    	 246402.8607637462   	 1.2405777355         0.3302185913         0.9103591443         -0.7358262191        0.7358262191         1.0848920695        
25.9000000000        768965.7967344350    	 258549.4376170899   	 1.2464409626         0.3243553642         0.9220855984         -0.7475526732        0.7475526732         1.0966185236        
26.0000000000        822570.6900746730    	 271294.7872638860   	 1.2522171041         0.3185792227         0.9336378813         -0.7591049561        0.7591049561         1.1081708065        
26.1000000000        879918.9088818625    	 284668.4265682278   	 1.2579066424         0.3128896844         0.9450169579         -0.7704840327        0.7704840327         1.1195498831        
26.2000000000        941272.2560733242    	 298701.3274457331   	 1.2635100997         0.3072862271         0.9562238726         -0.7816909474        0.7816909474         1.1307567978        
26.3000000000        1006910.8695353831   	 313425.9885911819   	 1.2690280357         0.3017682911         0.9672597446         -0.7927268194        0.7927268194         1.1417926698        
26.4000000000        1077134.5077431574   	 328876.5107420114   	 1.2744610451         0.2963352817         0.9781257634         -0.8035928382        0.8035928382         1.1526586886        
26.5000000000        1152263.9256245559   	 345088.6756519696   	 1.2798097556         0.2909865712         0.9888231845         -0.8142902593        0.8142902593         1.1633561097        
26.6000000000        1232642.3470094551   	 362100.0289578236   	 1.2850748259         0.2857215008         0.9993533251         -0.8248203999        0.8248203999         1.1738862503        
26.7000000000        1318637.0404509797   	 379949.9671310304   	 1.2902569434         0.2805393834         1.0097175599         -0.8351846347        0.8351846347         1.1842504851        
26.8000000000        1410641.0056831480   	 398679.8287157441   	 1.2953568220         0.2754395048         1.0199173172         -0.8453843920        0.8453843920         1.1944502424        
26.9000000000        1509074.7784900796   	 418332.9900644543   	 1.3003752007         0.2704211260         1.0299540747         -0.8554211495        0.8554211495         1.2044869999        
27.0000000000        1614388.3623088577   	 438954.9657929705   	 1.3053128415         0.2654834853         1.0398293562         -0.8652964310        0.8652964310         1.2143622814        
27.1000000000        1727063.2954735581   	 460593.5141873958   	 1.3101705271         0.2606257997         1.0495447274         -0.8750118022        0.8750118022         1.2240776526        
27.2000000000        1847614.8636345528   	 483298.7478071995   	 1.3149490599         0.2558472669         1.0591017931         -0.8845688679        0.8845688679         1.2336347183        
27.3000000000        1976594.4675579444   	 507123.2495405359   	 1.3196492599         0.2511470669         1.0685021929         -0.8939692677        0.8939692677         1.2430351181        
27.4000000000        2114592.1572279250   	 532122.1943805780   	 1.3242719628         0.2465243640         1.0777475989         -0.9032146737        0.9032146737         1.2522805241        
27.5000000000        2262239.3439433840   	 558353.4772048907   	 1.3288180192         0.2419783076         1.0868397117         -0.9123067865        0.9123067865         1.2613726369        
27.6000000000        2420211.7029226772   	 585877.8468537626   	 1.3332882924         0.2375080344         1.0957802581         -0.9212473329        0.9212473329         1.2703131833        
27.7000000000        2589232.2798110549   	 614759.0468180114   	 1.3376836573         0.2331126695         1.1045709878         -0.9300380626        0.9300380626         1.2791039130        
27.8000000000        2770074.8154277625   	 645063.9628620785   	 1.3420049988         0.2287913280         1.1132136708         -0.9386807456        0.9386807456         1.2877465960        
27.9000000000        2963567.3040987905   	 676862.7779242917   	 1.3462532108         0.2245431160         1.1217100949         -0.9471771697        0.9471771697         1.2962430201        
28.0000000000        3170595.8020012309   	 710229.1346530312   	 1.3504291948         0.2203671320         1.1300620628         -0.9555291376        0.9555291376         1.3045949880        
28.1000000000        3392108.5031012385   	 745240.3059552115   	 1.3545338584         0.2162624684         1.1382713901         -0.9637384649        0.9637384649         1.3128043153        
28.2000000000        3629120.1015051035   	 781977.3739520542   	 1.3585681149         0.2122282119         1.1463399029         -0.9718069777        0.9718069777         1.3208728281        
28.3000000000        3882716.4603675487   	 820525.4177565926   	 1.3625328812         0.2082634456         1.1542694356         -0.9797365105        0.9797365105         1.3288023608        
28.4000000000        4154059.6089193574   	 860973.7105077811   	 1.3664290779         0.2043672489         1.1620618290         -0.9875289038        0.9875289038         1.3365947542        
28.5000000000        4444393.0906942356   	 903415.9261175194   	 1.3702576274         0.2005386994         1.1697189280         -0.9951860028        0.9951860028         1.3442518532        
28.6000000000        4755047.6876596063   	 947950.3562093944   	 1.3740194535         0.1967768733         1.1772425802         -1.0027096550        1.0027096550         1.3517755054        
28.7000000000        5087447.5466952510   	 994680.1377515494   	 1.3777154803         0.1930808465         1.1846346339         -1.0101017087        1.0101017087         1.3591675591        
28.8000000000        5443116.7367254738   	 1043713.4919108502  	 1.3813466316         0.1894496952         1.1918969365         -1.0173640113        1.0173640113         1.3664298617        
28.9000000000        5823686.2668034062   	 1095163.9746815115  	 1.3849138298         0.1858824969         1.1990313329         -1.0244984077        1.0244984077         1.3735642581        
29.0000000000        6230901.5975794289   	 1149150.7398686125  	 1.3884179956         0.1823783312         1.2060396643         -1.0315067391        1.0315067391         1.3805725895        
29.1000000000        6666630.6808693632   	 1205798.8150355406  	 1.3918600467         0.1789362801         1.2129237665         -1.0383908413        1.0383908413         1.3874566917        
29.2000000000        7132872.5644826740   	 1265239.3910544324  	 1.3952408978         0.1755554290         1.2196854689         -1.0451525437        1.0451525437         1.3942183941        
29.3000000000        7631766.6020878470   	 1327610.1259301761  	 1.3985614598         0.1722348669         1.2263265929         -1.0517936677        1.0517936677         1.4008595181        
29.4000000000        8165602.3106933031   	 1393055.4636015997  	 1.4018226390         0.1689736878         1.2328489513         -1.0583160261        1.0583160261         1.4073818765        
29.5000000000        8736829.9213210139   	 1461726.9684581563  	 1.4050253368         0.1657709900         1.2392543468         -1.0647214216        1.0647214216         1.4137872720        
29.6000000000        9348071.6716599707   	 1533783.6763468108  	 1.4081704491         0.1626258777         1.2455445714         -1.0710116462        1.0710116462         1.4200774966        
29.7000000000        10002133.8929229750  	 1609392.4628820179  	 1.4112588660         0.1595374608         1.2517214051         -1.0771884799        1.0771884799         1.4262543303        
29.8000000000        10702019.9468087630  	 1688728.4299117671  	 1.4142914711         0.1565048557         1.2577866153         -1.0832536901        1.0832536901         1.4323195405        
29.9000000000        11450944.0724091850  	 1771975.3110346980  	 1.4172691414         0.1535271854         1.2637419561         -1.0892090309        1.0892090309         1.4382748813        
30.0000000000        12252346.2071166360  	 1859325.8971074277  	 1.4201927470         0.1506035798         1.2695891672         -1.0950562420        1.0950562420         1.4441220924        
30.1000000000        13109907.8500994070  	 1950982.4827275181  	 1.4230631502         0.1477331766         1.2753299737         -1.1007970485        1.1007970485         1.4498628989        
30.2000000000        14027569.0417432600  	 2047157.3347260859  	 1.4258812060         0.1449151208         1.2809660851         -1.1064331599        1.1064331599         1.4554990103        
30.3000000000        15009546.5376287490  	 2148073.1837550397  	 1.4286477610         0.1421485658         1.2864991952         -1.1119662700        1.1119662700         1.4610321204        
30.4000000000        16060353.2611496450  	 2253963.7401074036  	 1.4313636539         0.1394326729         1.2919309809         -1.1173980557        1.1173980557         1.4664639061        
30.5000000000        17184819.1248038260  	 2365074.2349653132  	 1.4340297147         0.1367666121         1.2972631025         -1.1227301773        1.1227301773         1.4717960277        
30.6000000000        18388113.3165319900  	 2481661.9883291568  	 1.4366467648         0.1341495620         1.3024972028         -1.1279642776        1.1279642776         1.4770301280        
30.7000000000        19675768.1542707680  	 2603997.0049431231  	 1.4392156168         0.1315807100         1.3076349067         -1.1331019815        1.1331019815         1.4821678319        
30.8000000000        21053704.6191569340  	 2732362.5995972580  	 1.4417370741         0.1290592527         1.3126778213         -1.1381448961        1.1381448961         1.4872107465        
30.9000000000        22528259.6856022510  	 2867056.0532541610  	 1.4442119310         0.1265843958         1.3176275352         -1.1430946100        1.1430946100         1.4921604604        
31.0000000000        24106215.5747900750  	 3008389.3015198391  	 1.4466409725         0.1241553543         1.3224856182         -1.1479526930        1.1479526930         1.4970185434        
31.1000000000        25794831.0670640650  	 3156689.6570531460  	 1.4490249741         0.1217713526         1.3272536215         -1.1527206963        1.1527206963         1.5017865467        
31.2000000000        27601875.0182276590  	 3312300.5675868299  	 1.4513647019         0.1194316248         1.3319330771         -1.1574001519        1.1574001519         1.5064660023        
31.3000000000        29535662.2349945050  	 3475582.4113156782  	 1.4536609123         0.1171354145         1.3365254978         -1.1619925726        1.1619925726         1.5110584230        
31.4000000000        31605091.8757728150  	 3646913.3314938042  	 1.4559143519         0.1148819749         1.3410323771         -1.1664994519        1.1664994519         1.5155653023        
31.5000000000        33819688.5546809430  	 3826690.1121739033  	 1.4581257578         0.1126705690         1.3454551889         -1.1709222637        1.1709222637         1.5199881141        
31.6000000000        36189646.3392323030  	 4015329.0971166035  	 1.4602958572         0.1105004696         1.3497953876         -1.1752624624        1.1752624624         1.5243283128        
31.7000000000        38725875.8455530630  	 4213267.1539980024  	 1.4624253674         0.1083709594         1.3540544081         -1.1795214829        1.1795214829         1.5285873333        
31.8000000000        41440054.6493686290  	 4420962.6861483939  	 1.4645149962         0.1062813306         1.3582336655         -1.1837007403        1.1837007403         1.5327665907        
31.9000000000        44344681.2463809920  	 4638896.6941652643  	 1.4665654411         0.1042308857         1.3623345554         -1.1878016302        1.1878016302         1.5368674806        
32.0000000000        47453132.8121312480  	 4867573.8898591325  	 1.4685773901         0.1022189367         1.3663584535         -1.1918255283        1.1918255283         1.5408913787        
32.1000000000        50779727.0290752050  	 5107523.8651120253  	 1.4705515214         0.1002448054         1.3703067160         -1.1957737908        1.1957737908         1.5448396412        
32.2000000000        54339788.2674780710  	 5359302.3183555277  	 1.4724885032         0.0983078236         1.3741806796         -1.1996477544        1.1996477544         1.5487136048        
32.3000000000        58149718.4269446510  	 5623492.3415088058  	 1.4743889940         0.0964073328         1.3779816612         -1.2034487360        1.2034487360         1.5525145864        
32.4000000000        62227072.7670369370  	 5900705.7703570165  	 1.4762536426         0.0945426842         1.3817109584         -1.2071780332        1.2071780332         1.5562438836        
32.5000000000        66590641.0785943050  	 6191584.6014974182  	 1.4780830881         0.0927132387         1.3853698494         -1.2108369242        1.2108369242         1.5599027746        
32.6000000000        71260534.5721681420  	 6496802.4791347096  	 1.4798779599         0.0909183669         1.3889595930         -1.2144266678        1.2144266678         1.5634925182        
32.7000000000        76258278.8865303250  	 6817066.2551688151  	 1.4816388778         0.0891574490         1.3924814289         -1.2179485037        1.2179485037         1.5670143541        
32.8000000000        81606913.6486352240  	 7153117.6261881515  	 1.4833664522         0.0874298746         1.3959365776         -1.2214036524        1.2214036524         1.5704695028        
32.9000000000        87331099.0468409360  	 7505734.8511594497  	 1.4850612837         0.0857350431         1.3993262407         -1.2247933155        1.2247933155         1.5738591659        
33.0000000000        93457229.9117694500  	 7875734.5537921311  	 1.4867239639         0.0840723629         1.4026516010         -1.2281186758        1.2281186758         1.5771845262        
33.1000000000        100013557.8340573300 	 8263973.6137513146  	 1.4883550748         0.0824412520         1.4059138227         -1.2313808975        1.2313808975         1.5804467479        
33.2000000000        107030321.8855831800 	 8671351.1510993037  	 1.4899551891         0.0808411377         1.4091140515         -1.2345811263        1.2345811263         1.5836469767        
33.3000000000        114539888.5507261300 	 9098810.6085613109  	 1.4915248706         0.0792714562         1.4122534145         -1.2377204893        1.2377204893         1.5867863397        
33.4000000000        122576901.5170005700 	 9547341.9364377186  	 1.4930646738         0.0777316530         1.4153330208         -1.2408000956        1.2408000956         1.5898659460        
33.5000000000        131178442.0202227500 	 10017983.8852228930 	 1.4945751442         0.0762211826         1.4183539617         -1.2438210365        1.2438210365         1.5928868869        
33.6000000000        140384200.4884094000 	 10511826.4112400320 	 1.4960568185         0.0747395083         1.4213173102         -1.2467843850        1.2467843850         1.5958502354        
33.7000000000        150236660.2811151700 	 11030013.2008632180 	 1.4975102244         0.0732861024         1.4242241220         -1.2496911968        1.2496911968         1.5987570472        
33.8000000000        160781294.3771295000 	 11573744.3191725090 	 1.4989358811         0.0718604457         1.4270754353         -1.2525425101        1.2525425101         1.6016083605        
33.9000000000        172066775.9236350100 	 12144278.9891760740 	 1.5003342989         0.0704620279         1.4298722710         -1.2553393458        1.2553393458         1.6044051962        
34.0000000000        184145203.6243615700 	 12742938.5080357570 	 1.5017059798         0.0690903470         1.4326156328         -1.2580827076        1.2580827076         1.6071485580        
34.1000000000        197072343.0132491300 	 13371109.3070497200 	 1.5030514173         0.0677449095         1.4353065078         -1.2607735826        1.2607735826         1.6098394330        
34.2000000000        210907884.7339831600 	 14030246.1624787690 	 1.5043710965         0.0664252303         1.4379458662         -1.2634129410        1.2634129410         1.6124787914        
34.3000000000        225715721.0248328700 	 14721875.5646523030 	 1.5056654943         0.0651308325         1.4405346618         -1.2660017366        1.2660017366         1.6150675870        
34.4000000000        241564241.6928678200 	 15447599.2531563340 	 1.5069350795         0.0638612473         1.4430738322         -1.2685409070        1.2685409070         1.6176067574        
34.5000000000        258526650.9522558500 	 16209097.9262907520 	 1.5081803129         0.0626160139         1.4455642990         -1.2710313738        1.2710313738         1.6200972242        
34.6000000000        276681306.5983688800 	 17008135.1333864890 	 1.5094016473         0.0613946795         1.4480069678         -1.2734740426        1.2734740426         1.6225398930        
34.7000000000        296112083.0932997500 	 17846561.3589968120 	 1.5105995278         0.0601967990         1.4504027287         -1.2758698035        1.2758698035         1.6249356539        
34.8000000000        316908760.2496056000 	 18726318.3084212470 	 1.5117743916         0.0590219352         1.4527524563         -1.2782195311        1.2782195311         1.6272853815        
34.9000000000        339167439.3181608300 	 19649443.4044870210 	 1.5129266684         0.0578696584         1.4550570100         -1.2805240848        1.2805240848         1.6295899352        
35.0000000000        362990988.4134756900 	 20618074.5060019980 	 1.5140567805         0.0567395463         1.4573172343         -1.2827843091        1.2827843091         1.6318501595        
35.1000000000        388489519.3463200300 	 21634454.8588065950 	 1.5151651428         0.0556311840         1.4595339587         -1.2850010335        1.2850010335         1.6340668839        
35.2000000000        415780898.0796049200 	 22700938.2908908050 	 1.5162521626         0.0545441642         1.4617079985         -1.2871750733        1.2871750733         1.6362409237        
35.3000000000        444991291.1799202600 	 23819994.6636075900 	 1.5173182405         0.0534780863         1.4638401541         -1.2893072289        1.2893072289         1.6383730793        
35.4000000000        476255750.8046115000 	 24994215.5916071200 	 1.5183637695         0.0524325572         1.4659312123         -1.2913982871        1.2913982871         1.6404641375        
35.5000000000        509718840.9436013100 	 26226320.4447386190 	 1.5193891362         0.0514071906         1.4679819456         -1.2934490204        1.2934490204         1.6425148708        
35.6000000000        545535307.8271517800 	 27519162.6458195300 	 1.5203947198         0.0504016070         1.4699931128         -1.2954601876        1.2954601876         1.6445260380        
35.7000000000        583870797.6163096400 	 28875736.2788570370 	 1.5213808931         0.0494154337         1.4719654593         -1.2974325341        1.2974325341         1.6464983845        
35.8000000000        624902624.7128516400 	 30299183.0230257880 	 1.5223480220         0.0484483048         1.4738997172         -1.2993667920        1.2993667920         1.6484326424        
35.9000000000        668820594.2611675300 	 31792799.4284602220 	 1.5232964660         0.0474998608         1.4757966052         -1.3012636800        1.3012636800         1.6503295304        
36.0000000000        715827882.6667772500 	 33360044.5507114600 	 1.5242265781         0.0465697487         1.4776568293         -1.3031239041        1.3031239041         1.6521897545        
36.1000000000        766141980.2262784200 	 35004547.9615493120 	 1.5251387049         0.0456576219         1.4794810830         -1.3049481578        1.3049481578         1.6540140082        
36.2000000000        819995700.2526801800 	 36730118.1546615810 	 1.5260331868         0.0447631400         1.4812700467         -1.3067371215        1.3067371215         1.6558029719        
36.3000000000        877638259.3896926600 	 38540751.3657173510 	 1.5269103580         0.0438859688         1.4830243891         -1.3084914639        1.3084914639         1.6575573143        
36.4000000000        939336434.1400144100 	 40440640.8272206040 	 1.5277705466         0.0430257802         1.4847447664         -1.3102118412        1.3102118412         1.6592776916        
36.5000000000        1005375798.9875659000 	 42434186.4795873760 	 1.5286140749         0.0421822519         1.4864318231         -1.3118988979        1.3118988979         1.6609647483        
36.6000000000        1076062051.8735983000 	 44526005.1609363110 	 1.5294412592         0.0413550676         1.4880861917         -1.3135532665        1.3135532665         1.6626191169        
36.7000000000        1151722433.1934383000 	 46720941.2991910130 	 1.5302524101         0.0405439167         1.4897084934         -1.3151755682        1.3151755682         1.6642414186        
36.8000000000        1232707244.9162133000 	 49024078.1312560660 	 1.5310478324         0.0397484944         1.4912993380         -1.3167664128        1.3167664128         1.6658322632        
36.9000000000        1319391476.8962650000 	 51440749.4752489920 	 1.5318278255         0.0389685013         1.4928593242         -1.3183263990        1.3183263990         1.6673922494        
37.0000000000        1412176547.9442892000 	 53976552.0830515180 	 1.5325926831         0.0382036436         1.4943890395         -1.3198561143        1.3198561143         1.6689219647        
37.1000000000        1511492169.7608466000 	 56637358.6017871800 	 1.5333426938         0.0374536330         1.4958890608         -1.3213561356        1.3213561356         1.6704219860        
37.2000000000        1617798342.4072945000 	 59429331.1742428470 	 1.5340781406         0.0367181862         1.4973599544         -1.3228270292        1.3228270292         1.6718928796        
37.3000000000        1731587490.6020436000 	 62358935.7097311020 	 1.5347993015         0.0359970253         1.4988022761         -1.3242693509        1.3242693509         1.6733352013        
37.4000000000        1853386750.7862141000 	 65432956.8584433870 	 1.5355064491         0.0352898777         1.5002165714         -1.3256836462        1.3256836462         1.6747494966        
37.5000000000        1983760419.6053264000 	 68658513.7239728420 	 1.5361998513         0.0345964755         1.5016033758         -1.3270704506        1.3270704506         1.6761363010        
37.6000000000        2123312575.2058685000 	 72043076.3503954410 	 1.5368797709         0.0339165559         1.5029632149         -1.3284302897        1.3284302897         1.6774961401        
37.7000000000        2272689883.5509710000 	 75594483.0220915820 	 1.5375464656         0.0332498611         1.5042966045         -1.3297636793        1.3297636793         1.6788295297        
37.8000000000        2432584602.8217473000 	 79320958.4163728650 	 1.5382001888         0.0325961380         1.5056040508         -1.3310711256        1.3310711256         1.6801369760        
37.9000000000        2603737799.8941269000 	 83231132.6509534570 	 1.5388411888         0.0319551380         1.5068860508         -1.3323531256        1.3323531256         1.6814189760        
38.0000000000        2786942793.8695588000 	 87334061.2703779490 	 1.5394697093         0.0313266175         1.5081430919         -1.3336101667        1.3336101667         1.6826760171        
38.1000000000        2983048842.6964097000 	 91639246.2176922860 	 1.5400859898         0.0307103370         1.5093756527         -1.3348427275        1.3348427275         1.6839085779        
38.2000000000        3192965090.0521369000 	 96156657.8399255870 	 1.5406902649         0.0301060619         1.5105842029         -1.3360512777        1.3360512777         1.6851171281        
38.3000000000        3417664790.8697076000 	 100896757.9783456200	 1.5412827650         0.0295135618         1.5117692033         -1.3372362781        1.3372362781         1.6863021285        
38.4000000000        3658189835.1909194000 	 105870524.1969621300	 1.5418637164         0.0289326104         1.5129311060         -1.3383981808        1.3383981808         1.6874640312        
38.5000000000        3915655591.4203196000 	 111089475.2053888300	 1.5424333408         0.0283629860         1.5140703548         -1.3395374296        1.3395374296         1.6886032800        
38.6000000000        4191256091.5427938000 	 116565697.5349406300	 1.5429918560         0.0278044708         1.5151873853         -1.3406544601        1.3406544601         1.6897203105        
38.7000000000        4486269582.4626341000 	 122311873.5297450100	 1.5435394757         0.0272568511         1.5162826246         -1.3417496994        1.3417496994         1.6908155498        
38.8000000000        4802064469.3293371000 	 128341310.7176921800	 1.5440764094         0.0267199174         1.5173564920         -1.3428235668        1.3428235668         1.6918894172        
38.9000000000        5140105678.5436287000 	 134667972.6292436100	 1.5446028628         0.0261934639         1.5184093989         -1.3438764737        1.3438764737         1.6929423241        
39.0000000000        5501961470.0946684000 	 141306511.1354725100	 1.5451190379         0.0256772889         1.5194417490         -1.3449088238        1.3449088238         1.6939746742        
39.1000000000        5889310730.9753532000 	 148272300.3802271500	 1.5456251325         0.0251711943         1.5204539383         -1.3459210131        1.3459210131         1.6949868635        
