n,      F(n),      G(n),      ATg_FG,      ATg_GF,      pi,      Delta,      Theta,      O_large 

106.0000000000       492500442564036170000000000000.0000000000 	 14181521616460495000000.0000000000	 1.5707962980         0.0000000288         1.5707962692         -1.3962633440        1.3962633440         1.7453291944        
106.1000000000       527600095325624110000000000000.0000000000 	 14880608232897310000000.0000000000	 1.5707962986         0.0000000282         1.5707962704         -1.3962633452        1.3962633452         1.7453291956        
106.2000000000       565201490531943220000000000000.0000000000 	 15614156743515763000000.0000000000	 1.5707962992         0.0000000276         1.5707962715         -1.3962633463        1.3962633463         1.7453291967        
106.3000000000       605482958306585590000000000000.0000000000 	 16383865968065316000000.0000000000	 1.5707962997         0.0000000271         1.5707962727         -1.3962633475        1.3962633475         1.7453291979        
106.4000000000       648635541770878850000000000000.0000000000 	 17191518470634201000000.0000000000	 1.5707963003         0.0000000265         1.5707962738         -1.3962633486        1.3962633486         1.7453291990        
106.5000000000       694863903425804390000000000000.0000000000 	 18038984687876854000000.0000000000	 1.5707963008         0.0000000260         1.5707962749         -1.3962633497        1.3962633497         1.7453292001        
106.6000000000       744387296160828350000000000000.0000000000 	 18928227260744776000000.0000000000	 1.5707963014         0.0000000254         1.5707962759         -1.3962633507        1.3962633507         1.7453292011        
106.7000000000       797440603498079460000000000000.0000000000 	 19861305579752676000000.0000000000	 1.5707963019         0.0000000249         1.5707962770         -1.3962633518        1.3962633518         1.7453292022        
106.8000000000       854275454008956930000000000000.0000000000 	 20840380554306243000000.0000000000	 1.5707963024         0.0000000244         1.5707962780         -1.3962633528        1.3962633528         1.7453292032        
106.9000000000       915161415192337360000000000000.0000000000 	 21867719617136782000000.0000000000	 1.5707963029         0.0000000239         1.5707962790         -1.3962633538        1.3962633538         1.7453292042        
107.0000000000       980387272480744670000000000000.0000000000 	 22945701975432452000000.0000000000	 1.5707963034         0.0000000234         1.5707962800         -1.3962633548        1.3962633548         1.7453292052        
107.1000000000       1050262399444955600000000000000.0000000000 	 24076824120827188000000.0000000000	 1.5707963039         0.0000000229         1.5707962809         -1.3962633557        1.3962633557         1.7453292061        
107.2000000000       1125118225700420900000000000000.0000000000 	 25263705611007815000000.0000000000	 1.5707963043         0.0000000225         1.5707962819         -1.3962633567        1.3962633567         1.7453292071        
107.3000000000       1205309809482694100000000000000.0000000000 	 26509095136328956000000.0000000000	 1.5707963048         0.0000000220         1.5707962828         -1.3962633576        1.3962633576         1.7453292080        
107.4000000000       1291217522355924900000000000000.0000000000 	 27815876885485380000000.0000000000	 1.5707963053         0.0000000215         1.5707962837         -1.3962633585        1.3962633585         1.7453292089        
107.5000000000       1383248854050794700000000000000.0000000000 	 29187077224983953000000.0000000000	 1.5707963057         0.0000000211         1.5707962846         -1.3962633594        1.3962633594         1.7453292098        
107.6000000000       1481840345998557100000000000000.0000000000 	 30625871707884208000000.0000000000	 1.5707963061         0.0000000207         1.5707962855         -1.3962633603        1.3962633603         1.7453292107        
107.7000000000       1587459662738785700000000000000.0000000000 	 32135592428038949000000.0000000000	 1.5707963066         0.0000000202         1.5707962863         -1.3962633611        1.3962633611         1.7453292115        
107.8000000000       1700607811032989200000000000000.0000000000 	 33719735736866582000000.0000000000	 1.5707963070         0.0000000198         1.5707962871         -1.3962633619        1.3962633619         1.7453292123        
107.9000000000       1821821517217439900000000000000.0000000000 	 35381970340526346000000.0000000000	 1.5707963074         0.0000000194         1.5707962880         -1.3962633628        1.3962633628         1.7453292132        
108.0000000000       1951675774079812500000000000000.0000000000 	 37126145796248697000000.0000000000	 1.5707963078         0.0000000190         1.5707962887         -1.3962633636        1.3962633636         1.7453292139        
108.1000000000       2090786569349032000000000000000.0000000000 	 38956301427497329000000.0000000000	 1.5707963082         0.0000000186         1.5707962895         -1.3962633643        1.3962633643         1.7453292147        
108.2000000000       2239813808749933500000000000000.0000000000 	 40876675678609529000000.0000000000	 1.5707963085         0.0000000183         1.5707962903         -1.3962633651        1.3962633651         1.7453292155        
108.3000000000       2399464447498071800000000000000.0000000000 	 42891715930579085000000.0000000000	 1.5707963089         0.0000000179         1.5707962910         -1.3962633658        1.3962633658         1.7453292162        
108.4000000000       2570495845099585200000000000000.0000000000 	 45006088800714113000000.0000000000	 1.5707963093         0.0000000175         1.5707962918         -1.3962633666        1.3962633666         1.7453292170        
108.5000000000       2753719359381222000000000000000.0000000000 	 47224690950022751000000.0000000000	 1.5707963096         0.0000000171         1.5707962925         -1.3962633673        1.3962633673         1.7453292177        
108.6000000000       2950004196811417500000000000000.0000000000 	 49552660423355295000000.0000000000	 1.5707963100         0.0000000168         1.5707962932         -1.3962633680        1.3962633680         1.7453292184        
108.7000000000       3160281537390143100000000000000.0000000000 	 51995388548565606000000.0000000000	 1.5707963103         0.0000000165         1.5707962939         -1.3962633687        1.3962633687         1.7453292191        
108.8000000000       3385548953688824400000000000000.0000000000 	 54558532422248641000000.0000000000	 1.5707963107         0.0000000161         1.5707962946         -1.3962633694        1.3962633694         1.7453292198        
108.9000000000       3626875145018245700000000000000.0000000000 	 57248028010970064000000.0000000000	 1.5707963110         0.0000000158         1.5707962952         -1.3962633700        1.3962633700         1.7453292204        
109.0000000000       3885405009198528400000000000000.0000000000 	 60070103898328754000000.0000000000	 1.5707963113         0.0000000155         1.5707962959         -1.3962633707        1.3962633707         1.7453292211        
109.1000000000       4162365076008222300000000000000.0000000000 	 63031295709688959000000.0000000000	 1.5707963117         0.0000000151         1.5707962965         -1.3962633713        1.3962633713         1.7453292217        
109.2000000000       4459069328106795700000000000000.0000000000 	 66138461247988415000000.0000000000	 1.5707963120         0.0000000148         1.5707962971         -1.3962633719        1.3962633719         1.7453292223        
109.3000000000       4776925437064559500000000000000.0000000000 	 69398796375675063000000.0000000000	 1.5707963123         0.0000000145         1.5707962977         -1.3962633725        1.3962633725         1.7453292229        
109.4000000000       5117441444105040900000000000000.0000000000 	 72819851679553454000000.0000000000	 1.5707963126         0.0000000142         1.5707962983         -1.3962633731        1.3962633731         1.7453292235        
109.5000000000       5482232917276416500000000000000.0000000000 	 76409549957134721000000.0000000000	 1.5707963129         0.0000000139         1.5707962989         -1.3962633737        1.3962633737         1.7453292241        
109.6000000000       5873030619030731100000000000000.0000000000 	 80176204564986692000000.0000000000	 1.5707963131         0.0000000137         1.5707962995         -1.3962633743        1.3962633743         1.7453292247        
109.7000000000       6291688720613301700000000000000.0000000000 	 84128538671576846000000.0000000000	 1.5707963134         0.0000000134         1.5707963001         -1.3962633749        1.3962633749         1.7453292253        
109.8000000000       6740193602260982600000000000000.0000000000 	 88275705459195890000000.0000000000	 1.5707963137         0.0000000131         1.5707963006         -1.3962633754        1.3962633754         1.7453292258        
109.9000000000       7220673280989737100000000000000.0000000000 	 92627309321747039000000.0000000000	 1.5707963140         0.0000000128         1.5707963011         -1.3962633759        1.3962633759         1.7453292263        
110.0000000000       7735407510731927600000000000000.0000000000 	 97193428107493269000000.0000000000	 1.5707963142         0.0000000126         1.5707963017         -1.3962633765        1.3962633765         1.7453292269        
110.1000000000       8286838602776392400000000000000.0000000000 	 101984636458273960000000.0000000000	 1.5707963145         0.0000000123         1.5707963022         -1.3962633770        1.3962633770         1.7453292274        
110.2000000000       8877583017884736700000000000000.0000000000 	 107012030299242340000000.0000000000	 1.5707963147         0.0000000121         1.5707963027         -1.3962633775        1.3962633775         1.7453292279        
110.3000000000       9510443785121613400000000000000.0000000000 	 112287252535839190000000.0000000000	 1.5707963150         0.0000000118         1.5707963032         -1.3962633780        1.3962633780         1.7453292284        
110.4000000000       10188423806362507000000000000000.0000000000 	 117822520017514270000000.0000000000	 1.5707963152         0.0000000116         1.5707963037         -1.3962633785        1.3962633785         1.7453292289        
110.5000000000       10914740109648322000000000000000.0000000000 	 123630651830640610000000.0000000000	 1.5707963155         0.0000000113         1.5707963041         -1.3962633789        1.3962633789         1.7453292293        
110.6000000000       11692839119061811000000000000000.0000000000 	 129725098986144910000000.0000000000	 1.5707963157         0.0000000111         1.5707963046         -1.3962633794        1.3962633794         1.7453292298        
110.7000000000       12526413013628189000000000000000.0000000000 	 136119975570607620000000.0000000000	 1.5707963159         0.0000000109         1.5707963051         -1.3962633799        1.3962633799         1.7453292303        
110.8000000000       13419417252913705000000000000000.0000000000 	 142830091432975060000000.0000000000	 1.5707963162         0.0000000106         1.5707963055         -1.3962633803        1.3962633803         1.7453292307        
110.9000000000       14376089352536537000000000000000.0000000000 	 149870986482582630000000.0000000000	 1.5707963164         0.0000000104         1.5707963059         -1.3962633807        1.3962633807         1.7453292311        
111.0000000000       15400968998739972000000000000000.0000000000 	 157258966677919820000000.0000000000	 1.5707963166         0.0000000102         1.5707963064         -1.3962633812        1.3962633812         1.7453292316        
111.1000000000       16498919597537022000000000000000.0000000000 	 165011141789482770000000.0000000000	 1.5707963168         0.0000000100         1.5707963068         -1.3962633816        1.3962633816         1.7453292320        
111.2000000000       17675151360748332000000000000000.0000000000 	 173145465024169390000000.0000000000	 1.5707963170         0.0000000098         1.5707963072         -1.3962633820        1.3962633820         1.7453292324        
111.3000000000       18935246038554112000000000000000.0000000000 	 181680774602982860000000.0000000000	 1.5707963172         0.0000000096         1.5707963076         -1.3962633824        1.3962633824         1.7453292328        
111.4000000000       20285183416000076000000000000000.0000000000 	 190636837388332890000000.0000000000	 1.5707963174         0.0000000094         1.5707963080         -1.3962633828        1.3962633828         1.7453292332        
111.5000000000       21731369699274776000000000000000.0000000000 	 200034394661971030000000.0000000000	 1.5707963176         0.0000000092         1.5707963084         -1.3962633832        1.3962633832         1.7453292336        
111.6000000000       23280667926550479000000000000000.0000000000 	 209895210159576760000000.0000000000	 1.5707963178         0.0000000090         1.5707963088         -1.3962633836        1.3962633836         1.7453292340        
111.7000000000       24940430547794951000000000000000.0000000000 	 220242120473237130000000.0000000000	 1.5707963180         0.0000000088         1.5707963091         -1.3962633839        1.3962633839         1.7453292343        
111.8000000000       26718534328262380000000000000000.0000000000 	 231099087938547330000000.0000000000	 1.5707963181         0.0000000086         1.5707963095         -1.3962633843        1.3962633843         1.7453292347        
111.9000000000       28623417741407665000000000000000.0000000000 	 242491256128812070000000.0000000000	 1.5707963183         0.0000000085         1.5707963099         -1.3962633847        1.3962633847         1.7453292351        
112.0000000000       30664121028791562000000000000000.0000000000 	 254445008084867320000000.0000000000	 1.5707963185         0.0000000083         1.5707963102         -1.3962633850        1.3962633850         1.7453292354        
112.1000000000       32850329117210599000000000000000.0000000000 	 266988027415375830000000.0000000000	 1.5707963187         0.0000000081         1.5707963105         -1.3962633853        1.3962633853         1.7453292357        
112.2000000000       35192417596856071000000000000000.0000000000 	 280149362409098400000000.0000000000	 1.5707963188         0.0000000080         1.5707963109         -1.3962633857        1.3962633857         1.7453292361        
112.3000000000       37701501978844950000000000000000.0000000000 	 293959493307618220000000.0000000000	 1.5707963190         0.0000000078         1.5707963112         -1.3962633860        1.3962633860         1.7453292364        
112.4000000000       40389490466040678000000000000000.0000000000 	 308450402894314160000000.0000000000	 1.5707963192         0.0000000076         1.5707963115         -1.3962633863        1.3962633863         1.7453292367        
112.5000000000       43269140487769054000000000000000.0000000000 	 323655650563060340000000.0000000000	 1.5707963193         0.0000000075         1.5707963118         -1.3962633866        1.3962633866         1.7453292370        
112.6000000000       46354119266911077000000000000000.0000000000 	 339610450038185900000000.0000000000	 1.5707963195         0.0000000073         1.5707963121         -1.3962633869        1.3962633869         1.7453292373        
112.7000000000       49659068707007601000000000000000.0000000000 	 356351750925687960000000.0000000000	 1.5707963196         0.0000000072         1.5707963124         -1.3962633872        1.3962633872         1.7453292376        
112.8000000000       53199674907529215000000000000000.0000000000 	 373918324284559380000000.0000000000	 1.5707963198         0.0000000070         1.5707963127         -1.3962633875        1.3962633875         1.7453292379        
112.9000000000       56992742637447919000000000000000.0000000000 	 392350852416407210000000.0000000000	 1.5707963199         0.0000000069         1.5707963130         -1.3962633878        1.3962633878         1.7453292382        
113.0000000000       61056275120797765000000000000000.0000000000 	 411692023081304080000000.0000000000	 1.5707963201         0.0000000067         1.5707963133         -1.3962633881        1.3962633881         1.7453292385        
113.1000000000       65409559513143547000000000000000.0000000000 	 431986628358066300000000.0000000000	 1.5707963202         0.0000000066         1.5707963136         -1.3962633884        1.3962633884         1.7453292388        
113.2000000000       70073258474907267000000000000000.0000000000 	 453281668377908870000000.0000000000	 1.5707963203         0.0000000065         1.5707963139         -1.3962633887        1.3962633887         1.7453292391        
113.3000000000       75069508276462906000000000000000.0000000000 	 475626460171713290000000.0000000000	 1.5707963205         0.0000000063         1.5707963141         -1.3962633889        1.3962633889         1.7453292393        
113.4000000000       80422023900934868000000000000000.0000000000 	 499072751882986750000000.0000000000	 1.5707963206         0.0000000062         1.5707963144         -1.3962633892        1.3962633892         1.7453292396        
113.5000000000       86156211643876141000000000000000.0000000000 	 523674842611017300000000.0000000000	 1.5707963207         0.0000000061         1.5707963146         -1.3962633894        1.3962633894         1.7453292398        
113.6000000000       92299289744612408000000000000000.0000000000 	 549489708161769810000000.0000000000	 1.5707963208         0.0000000060         1.5707963149         -1.3962633897        1.3962633897         1.7453292401        
113.7000000000       98880417622190242000000000000000.0000000000 	 576577132997747360000000.0000000000	 1.5707963210         0.0000000058         1.5707963151         -1.3962633899        1.3962633899         1.7453292403        
113.8000000000       105930834329741090000000000000000.0000000000 	 604999848692400500000000.0000000000	 1.5707963211         0.0000000057         1.5707963154         -1.3962633902        1.3962633902         1.7453292406        
113.9000000000       113484006884862380000000000000000.0000000000 	 634823679209729610000000.0000000000	 1.5707963212         0.0000000056         1.5707963156         -1.3962633904        1.3962633904         1.7453292408        
114.0000000000       121575789180531410000000000000000.0000000000 	 666117693345531830000000.0000000000	 1.5707963213         0.0000000055         1.5707963158         -1.3962633906        1.3962633906         1.7453292410        
114.1000000000       130244592231327570000000000000000.0000000000 	 698954364683332160000000.0000000000	 1.5707963214         0.0000000054         1.5707963161         -1.3962633909        1.3962633909         1.7453292413        
114.2000000000       139531566563587430000000000000000.0000000000 	 733409739435436540000000.0000000000	 1.5707963215         0.0000000053         1.5707963163         -1.3962633911        1.3962633911         1.7453292415        
114.3000000000       149480797615804120000000000000000.0000000000 	 769563612557811120000000.0000000000	 1.5707963216         0.0000000051         1.5707963165         -1.3962633913        1.3962633913         1.7453292417        
114.4000000000       160139515077387830000000000000000.0000000000 	 807499712546650510000000.0000000000	 1.5707963218         0.0000000050         1.5707963167         -1.3962633915        1.3962633915         1.7453292419        
114.5000000000       171558317160119820000000000000000.0000000000 	 847305895344602880000000.0000000000	 1.5707963219         0.0000000049         1.5707963169         -1.3962633917        1.3962633917         1.7453292421        
114.6000000000       183791410867568750000000000000000.0000000000 	 889074347805719260000000.0000000000	 1.5707963220         0.0000000048         1.5707963171         -1.3962633919        1.3962633919         1.7453292423        
114.7000000000       196896869403740160000000000000000.0000000000 	 932901801190329820000000.0000000000	 1.5707963221         0.0000000047         1.5707963173         -1.3962633921        1.3962633921         1.7453292425        
114.8000000000       210936907943651410000000000000000.0000000000 	 978889755184277330000000.0000000000	 1.5707963222         0.0000000046         1.5707963175         -1.3962633923        1.3962633923         1.7453292427        
114.9000000000       225978179075755920000000000000000.0000000000 	 1027144712961314400000000.0000000000	 1.5707963222         0.0000000045         1.5707963177         -1.3962633925        1.3962633925         1.7453292429        
115.0000000000       242092089319597960000000000000000.0000000000 	 1077778427833041100000000.0000000000	 1.5707963223         0.0000000045         1.5707963179         -1.3962633927        1.3962633927         1.7453292431        
115.1000000000       259355138222200980000000000000000.0000000000 	 1130908162057600600000000.0000000000	 1.5707963224         0.0000000044         1.5707963181         -1.3962633929        1.3962633929         1.7453292433        
115.2000000000       277849281643961860000000000000000.0000000000 	 1186656958406503900000000.0000000000	 1.5707963225         0.0000000043         1.5707963183         -1.3962633931        1.3962633931         1.7453292435        
115.3000000000       297662320959743720000000000000000.0000000000 	 1245153925118504400000000.0000000000	 1.5707963226         0.0000000042         1.5707963184         -1.3962633932        1.3962633932         1.7453292436        
115.4000000000       318888320023981560000000000000000.0000000000 	 1306534534900444800000000.0000000000	 1.5707963227         0.0000000041         1.5707963186         -1.3962633934        1.3962633934         1.7453292438        
115.5000000000       341628051880520060000000000000000.0000000000 	 1370940938667530100000000.0000000000	 1.5707963228         0.0000000040         1.5707963188         -1.3962633936        1.3962633936         1.7453292440        
115.6000000000       365989477339220670000000000000000.0000000000 	 1438522294749614500000000.0000000000	 1.5707963229         0.0000000039         1.5707963189         -1.3962633937        1.3962633937         1.7453292441        
115.7000000000       392088257692776170000000000000000.0000000000 	 1509435114325912500000000.0000000000	 1.5707963229         0.0000000038         1.5707963191         -1.3962633939        1.3962633939         1.7453292443        
115.8000000000       420048304009372860000000000000000.0000000000 	 1583843623888117600000000.0000000000	 1.5707963230         0.0000000038         1.5707963193         -1.3962633941        1.3962633941         1.7453292445        
115.9000000000       450002365610618720000000000000000.0000000000 	 1661920145571361200000000.0000000000	 1.5707963231         0.0000000037         1.5707963194         -1.3962633942        1.3962633942         1.7453292446        
116.0000000000       482092660530332350000000000000000.0000000000 	 1743845496233813000000000.0000000000	 1.5707963232         0.0000000036         1.5707963196         -1.3962633944        1.3962633944         1.7453292448        
116.1000000000       516471550949246200000000000000000.0000000000 	 1829809406209147800000000.0000000000	 1.5707963233         0.0000000035         1.5707963197         -1.3962633945        1.3962633945         1.7453292449        
116.2000000000       553302266814372560000000000000000.0000000000 	 1920010958701670800000000.0000000000	 1.5707963233         0.0000000035         1.5707963199         -1.3962633947        1.3962633947         1.7453292451        
116.3000000000       592759681080720160000000000000000.0000000000 	 2014659050841685200000000.0000000000	 1.5707963234         0.0000000034         1.5707963200         -1.3962633948        1.3962633948         1.7453292452        
