n,      F(n),      G(n),      ATg_FG,      ATg_GF,      pi,      Delta,      Theta,      O_large 

28.5000000000        4444393.0906942356   	 903415.9261175194   	 1.3702576274         0.2005386994         1.1697189280         -1.0388192341        1.0388192341         1.3006186219        
28.6000000000        4755047.6876596063   	 947950.3562093944   	 1.3740194535         0.1967768733         1.1772425802         -1.0463428863        1.0463428863         1.3081422741        
28.7000000000        5087447.5466952510   	 994680.1377515494   	 1.3777154803         0.1930808465         1.1846346339         -1.0537349400        1.0537349400         1.3155343278        
28.8000000000        5443116.7367254738   	 1043713.4919108502  	 1.3813466316         0.1894496952         1.1918969365         -1.0609972426        1.0609972426         1.3227966304        
28.9000000000        5823686.2668034062   	 1095163.9746815115  	 1.3849138298         0.1858824969         1.1990313329         -1.0681316390        1.0681316390         1.3299310268        
29.0000000000        6230901.5975794289   	 1149150.7398686125  	 1.3884179956         0.1823783312         1.2060396643         -1.0751399704        1.0751399704         1.3369393582        
29.1000000000        6666630.6808693632   	 1205798.8150355406  	 1.3918600467         0.1789362801         1.2129237665         -1.0820240726        1.0820240726         1.3438234604        
29.2000000000        7132872.5644826740   	 1265239.3910544324  	 1.3952408978         0.1755554290         1.2196854689         -1.0887857750        1.0887857750         1.3505851628        
29.3000000000        7631766.6020878470   	 1327610.1259301761  	 1.3985614598         0.1722348669         1.2263265929         -1.0954268990        1.0954268990         1.3572262868        
29.4000000000        8165602.3106933031   	 1393055.4636015997  	 1.4018226390         0.1689736878         1.2328489513         -1.1019492574        1.1019492574         1.3637486452        
29.5000000000        8736829.9213210139   	 1461726.9684581563  	 1.4050253368         0.1657709900         1.2392543468         -1.1083546529        1.1083546529         1.3701540407        
29.6000000000        9348071.6716599707   	 1533783.6763468108  	 1.4081704491         0.1626258777         1.2455445714         -1.1146448775        1.1146448775         1.3764442653        
29.7000000000        10002133.8929229750  	 1609392.4628820179  	 1.4112588660         0.1595374608         1.2517214051         -1.1208217112        1.1208217112         1.3826210990        
29.8000000000        10702019.9468087630  	 1688728.4299117671  	 1.4142914711         0.1565048557         1.2577866153         -1.1268869214        1.1268869214         1.3886863092        
29.9000000000        11450944.0724091850  	 1771975.3110346980  	 1.4172691414         0.1535271854         1.2637419561         -1.1328422622        1.1328422622         1.3946416500        
30.0000000000        12252346.2071166360  	 1859325.8971074277  	 1.4201927470         0.1506035798         1.2695891672         -1.1386894733        1.1386894733         1.4004888611        
30.1000000000        13109907.8500994070  	 1950982.4827275181  	 1.4230631502         0.1477331766         1.2753299737         -1.1444302798        1.1444302798         1.4062296676        
30.2000000000        14027569.0417432600  	 2047157.3347260859  	 1.4258812060         0.1449151208         1.2809660851         -1.1500663912        1.1500663912         1.4118657790        
30.3000000000        15009546.5376287490  	 2148073.1837550397  	 1.4286477610         0.1421485658         1.2864991952         -1.1555995013        1.1555995013         1.4173988891        
30.4000000000        16060353.2611496450  	 2253963.7401074036  	 1.4313636539         0.1394326729         1.2919309809         -1.1610312870        1.1610312870         1.4228306748        
30.5000000000        17184819.1248038260  	 2365074.2349653132  	 1.4340297147         0.1367666121         1.2972631025         -1.1663634086        1.1663634086         1.4281627964        
30.6000000000        18388113.3165319900  	 2481661.9883291568  	 1.4366467648         0.1341495620         1.3024972028         -1.1715975089        1.1715975089         1.4333968967        
30.7000000000        19675768.1542707680  	 2603997.0049431231  	 1.4392156168         0.1315807100         1.3076349067         -1.1767352128        1.1767352128         1.4385346006        
30.8000000000        21053704.6191569340  	 2732362.5995972580  	 1.4417370741         0.1290592527         1.3126778213         -1.1817781274        1.1817781274         1.4435775152        
30.9000000000        22528259.6856022510  	 2867056.0532541610  	 1.4442119310         0.1265843958         1.3176275352         -1.1867278413        1.1867278413         1.4485272291        
31.0000000000        24106215.5747900750  	 3008389.3015198391  	 1.4466409725         0.1241553543         1.3224856182         -1.1915859243        1.1915859243         1.4533853121        
31.1000000000        25794831.0670640650  	 3156689.6570531460  	 1.4490249741         0.1217713526         1.3272536215         -1.1963539276        1.1963539276         1.4581533154        
31.2000000000        27601875.0182276590  	 3312300.5675868299  	 1.4513647019         0.1194316248         1.3319330771         -1.2010333832        1.2010333832         1.4628327710        
31.3000000000        29535662.2349945050  	 3475582.4113156782  	 1.4536609123         0.1171354145         1.3365254978         -1.2056258039        1.2056258039         1.4674251917        
31.4000000000        31605091.8757728150  	 3646913.3314938042  	 1.4559143519         0.1148819749         1.3410323771         -1.2101326832        1.2101326832         1.4719320710        
31.5000000000        33819688.5546809430  	 3826690.1121739033  	 1.4581257578         0.1126705690         1.3454551889         -1.2145554950        1.2145554950         1.4763548828        
31.6000000000        36189646.3392323030  	 4015329.0971166035  	 1.4602958572         0.1105004696         1.3497953876         -1.2188956937        1.2188956937         1.4806950815        
31.7000000000        38725875.8455530630  	 4213267.1539980024  	 1.4624253674         0.1083709594         1.3540544081         -1.2231547142        1.2231547142         1.4849541020        
31.8000000000        41440054.6493686290  	 4420962.6861483939  	 1.4645149962         0.1062813306         1.3582336655         -1.2273339716        1.2273339716         1.4891333594        
31.9000000000        44344681.2463809920  	 4638896.6941652643  	 1.4665654411         0.1042308857         1.3623345554         -1.2314348615        1.2314348615         1.4932342493        
32.0000000000        47453132.8121312480  	 4867573.8898591325  	 1.4685773901         0.1022189367         1.3663584535         -1.2354587596        1.2354587596         1.4972581474        
32.1000000000        50779727.0290752050  	 5107523.8651120253  	 1.4705515214         0.1002448054         1.3703067160         -1.2394070221        1.2394070221         1.5012064099        
32.2000000000        54339788.2674780710  	 5359302.3183555277  	 1.4724885032         0.0983078236         1.3741806796         -1.2432809857        1.2432809857         1.5050803735        
32.3000000000        58149718.4269446510  	 5623492.3415088058  	 1.4743889940         0.0964073328         1.3779816612         -1.2470819673        1.2470819673         1.5088813551        
32.4000000000        62227072.7670369370  	 5900705.7703570165  	 1.4762536426         0.0945426842         1.3817109584         -1.2508112645        1.2508112645         1.5126106523        
32.5000000000        66590641.0785943050  	 6191584.6014974182  	 1.4780830881         0.0927132387         1.3853698494         -1.2544701555        1.2544701555         1.5162695433        
32.6000000000        71260534.5721681420  	 6496802.4791347096  	 1.4798779599         0.0909183669         1.3889595930         -1.2580598991        1.2580598991         1.5198592869        
32.7000000000        76258278.8865303250  	 6817066.2551688151  	 1.4816388778         0.0891574490         1.3924814289         -1.2615817350        1.2615817350         1.5233811228        
32.8000000000        81606913.6486352240  	 7153117.6261881515  	 1.4833664522         0.0874298746         1.3959365776         -1.2650368837        1.2650368837         1.5268362715        
32.9000000000        87331099.0468409360  	 7505734.8511594497  	 1.4850612837         0.0857350431         1.3993262407         -1.2684265468        1.2684265468         1.5302259346        
33.0000000000        93457229.9117694500  	 7875734.5537921311  	 1.4867239639         0.0840723629         1.4026516010         -1.2717519071        1.2717519071         1.5335512949        
33.1000000000        100013557.8340573300 	 8263973.6137513146  	 1.4883550748         0.0824412520         1.4059138227         -1.2750141288        1.2750141288         1.5368135166        
33.2000000000        107030321.8855831800 	 8671351.1510993037  	 1.4899551891         0.0808411377         1.4091140515         -1.2782143576        1.2782143576         1.5400137454        
33.3000000000        114539888.5507261300 	 9098810.6085613109  	 1.4915248706         0.0792714562         1.4122534145         -1.2813537206        1.2813537206         1.5431531084        
33.4000000000        122576901.5170005700 	 9547341.9364377186  	 1.4930646738         0.0777316530         1.4153330208         -1.2844333269        1.2844333269         1.5462327147        
33.5000000000        131178442.0202227500 	 10017983.8852228930 	 1.4945751442         0.0762211826         1.4183539617         -1.2874542678        1.2874542678         1.5492536556        
33.6000000000        140384200.4884094000 	 10511826.4112400320 	 1.4960568185         0.0747395083         1.4213173102         -1.2904176163        1.2904176163         1.5522170041        
33.7000000000        150236660.2811151700 	 11030013.2008632180 	 1.4975102244         0.0732861024         1.4242241220         -1.2933244281        1.2933244281         1.5551238159        
33.8000000000        160781294.3771295000 	 11573744.3191725090 	 1.4989358811         0.0718604457         1.4270754353         -1.2961757414        1.2961757414         1.5579751292        
33.9000000000        172066775.9236350100 	 12144278.9891760740 	 1.5003342989         0.0704620279         1.4298722710         -1.2989725771        1.2989725771         1.5607719649        
34.0000000000        184145203.6243615700 	 12742938.5080357570 	 1.5017059798         0.0690903470         1.4326156328         -1.3017159389        1.3017159389         1.5635153267        
34.1000000000        197072343.0132491300 	 13371109.3070497200 	 1.5030514173         0.0677449095         1.4353065078         -1.3044068139        1.3044068139         1.5662062017        
34.2000000000        210907884.7339831600 	 14030246.1624787690 	 1.5043710965         0.0664252303         1.4379458662         -1.3070461723        1.3070461723         1.5688455601        
34.3000000000        225715721.0248328700 	 14721875.5646523030 	 1.5056654943         0.0651308325         1.4405346618         -1.3096349679        1.3096349679         1.5714343557        
34.4000000000        241564241.6928678200 	 15447599.2531563340 	 1.5069350795         0.0638612473         1.4430738322         -1.3121741383        1.3121741383         1.5739735261        
34.5000000000        258526650.9522558500 	 16209097.9262907520 	 1.5081803129         0.0626160139         1.4455642990         -1.3146646051        1.3146646051         1.5764639929        
34.6000000000        276681306.5983688800 	 17008135.1333864890 	 1.5094016473         0.0613946795         1.4480069678         -1.3171072739        1.3171072739         1.5789066617        
34.7000000000        296112083.0932997500 	 17846561.3589968120 	 1.5105995278         0.0601967990         1.4504027287         -1.3195030348        1.3195030348         1.5813024226        
34.8000000000        316908760.2496056000 	 18726318.3084212470 	 1.5117743916         0.0590219352         1.4527524563         -1.3218527624        1.3218527624         1.5836521502        
34.9000000000        339167439.3181608300 	 19649443.4044870210 	 1.5129266684         0.0578696584         1.4550570100         -1.3241573161        1.3241573161         1.5859567039        
35.0000000000        362990988.4134756900 	 20618074.5060019980 	 1.5140567805         0.0567395463         1.4573172343         -1.3264175404        1.3264175404         1.5882169282        
35.1000000000        388489519.3463200300 	 21634454.8588065950 	 1.5151651428         0.0556311840         1.4595339587         -1.3286342648        1.3286342648         1.5904336526        
35.2000000000        415780898.0796049200 	 22700938.2908908050 	 1.5162521626         0.0545441642         1.4617079985         -1.3308083046        1.3308083046         1.5926076924        
35.3000000000        444991291.1799202600 	 23819994.6636075900 	 1.5173182405         0.0534780863         1.4638401541         -1.3329404602        1.3329404602         1.5947398480        
35.4000000000        476255750.8046115000 	 24994215.5916071200 	 1.5183637695         0.0524325572         1.4659312123         -1.3350315184        1.3350315184         1.5968309062        
35.5000000000        509718840.9436013100 	 26226320.4447386190 	 1.5193891362         0.0514071906         1.4679819456         -1.3370822517        1.3370822517         1.5988816395        
35.6000000000        545535307.8271517800 	 27519162.6458195300 	 1.5203947198         0.0504016070         1.4699931128         -1.3390934189        1.3390934189         1.6008928067        
35.7000000000        583870797.6163096400 	 28875736.2788570370 	 1.5213808931         0.0494154337         1.4719654593         -1.3410657654        1.3410657654         1.6028651532        
35.8000000000        624902624.7128516400 	 30299183.0230257880 	 1.5223480220         0.0484483048         1.4738997172         -1.3430000233        1.3430000233         1.6047994111        
35.9000000000        668820594.2611675300 	 31792799.4284602220 	 1.5232964660         0.0474998608         1.4757966052         -1.3448969113        1.3448969113         1.6066962991        
36.0000000000        715827882.6667772500 	 33360044.5507114600 	 1.5242265781         0.0465697487         1.4776568293         -1.3467571354        1.3467571354         1.6085565232        
36.1000000000        766141980.2262784200 	 35004547.9615493120 	 1.5251387049         0.0456576219         1.4794810830         -1.3485813891        1.3485813891         1.6103807769        
36.2000000000        819995700.2526801800 	 36730118.1546615810 	 1.5260331868         0.0447631400         1.4812700467         -1.3503703528        1.3503703528         1.6121697406        
36.3000000000        877638259.3896926600 	 38540751.3657173510 	 1.5269103580         0.0438859688         1.4830243891         -1.3521246952        1.3521246952         1.6139240830        
36.4000000000        939336434.1400144100 	 40440640.8272206040 	 1.5277705466         0.0430257802         1.4847447664         -1.3538450725        1.3538450725         1.6156444603        
36.5000000000        1005375798.9875659000 	 42434186.4795873760 	 1.5286140749         0.0421822519         1.4864318231         -1.3555321292        1.3555321292         1.6173315170        
36.6000000000        1076062051.8735983000 	 44526005.1609363110 	 1.5294412592         0.0413550676         1.4880861917         -1.3571864978        1.3571864978         1.6189858856        
36.7000000000        1151722433.1934383000 	 46720941.2991910130 	 1.5302524101         0.0405439167         1.4897084934         -1.3588087995        1.3588087995         1.6206081873        
36.8000000000        1232707244.9162133000 	 49024078.1312560660 	 1.5310478324         0.0397484944         1.4912993380         -1.3603996441        1.3603996441         1.6221990319        
36.9000000000        1319391476.8962650000 	 51440749.4752489920 	 1.5318278255         0.0389685013         1.4928593242         -1.3619596303        1.3619596303         1.6237590181        
37.0000000000        1412176547.9442892000 	 53976552.0830515180 	 1.5325926831         0.0382036436         1.4943890395         -1.3634893456        1.3634893456         1.6252887334        
37.1000000000        1511492169.7608466000 	 56637358.6017871800 	 1.5333426938         0.0374536330         1.4958890608         -1.3649893669        1.3649893669         1.6267887547        
37.2000000000        1617798342.4072945000 	 59429331.1742428470 	 1.5340781406         0.0367181862         1.4973599544         -1.3664602605        1.3664602605         1.6282596483        
37.3000000000        1731587490.6020436000 	 62358935.7097311020 	 1.5347993015         0.0359970253         1.4988022761         -1.3679025822        1.3679025822         1.6297019700        
37.4000000000        1853386750.7862141000 	 65432956.8584433870 	 1.5355064491         0.0352898777         1.5002165714         -1.3693168775        1.3693168775         1.6311162653        
37.5000000000        1983760419.6053264000 	 68658513.7239728420 	 1.5361998513         0.0345964755         1.5016033758         -1.3707036819        1.3707036819         1.6325030697        
37.6000000000        2123312575.2058685000 	 72043076.3503954410 	 1.5368797709         0.0339165559         1.5029632149         -1.3720635210        1.3720635210         1.6338629088        
37.7000000000        2272689883.5509710000 	 75594483.0220915820 	 1.5375464656         0.0332498611         1.5042966045         -1.3733969106        1.3733969106         1.6351962984        
37.8000000000        2432584602.8217473000 	 79320958.4163728650 	 1.5382001888         0.0325961380         1.5056040508         -1.3747043569        1.3747043569         1.6365037447        
37.9000000000        2603737799.8941269000 	 83231132.6509534570 	 1.5388411888         0.0319551380         1.5068860508         -1.3759863569        1.3759863569         1.6377857447        
38.0000000000        2786942793.8695588000 	 87334061.2703779490 	 1.5394697093         0.0313266175         1.5081430919         -1.3772433980        1.3772433980         1.6390427858        
38.1000000000        2983048842.6964097000 	 91639246.2176922860 	 1.5400859898         0.0307103370         1.5093756527         -1.3784759588        1.3784759588         1.6402753466        
38.2000000000        3192965090.0521369000 	 96156657.8399255870 	 1.5406902649         0.0301060619         1.5105842029         -1.3796845090        1.3796845090         1.6414838968        
38.3000000000        3417664790.8697076000 	 100896757.9783456200	 1.5412827650         0.0295135618         1.5117692033         -1.3808695094        1.3808695094         1.6426688972        
38.4000000000        3658189835.1909194000 	 105870524.1969621300	 1.5418637164         0.0289326104         1.5129311060         -1.3820314121        1.3820314121         1.6438307999        
38.5000000000        3915655591.4203196000 	 111089475.2053888300	 1.5424333408         0.0283629860         1.5140703548         -1.3831706609        1.3831706609         1.6449700487        
38.6000000000        4191256091.5427938000 	 116565697.5349406300	 1.5429918560         0.0278044708         1.5151873853         -1.3842876914        1.3842876914         1.6460870792        
38.7000000000        4486269582.4626341000 	 122311873.5297450100	 1.5435394757         0.0272568511         1.5162826246         -1.3853829307        1.3853829307         1.6471823185        
38.8000000000        4802064469.3293371000 	 128341310.7176921800	 1.5440764094         0.0267199174         1.5173564920         -1.3864567981        1.3864567981         1.6482561859        
38.9000000000        5140105678.5436287000 	 134667972.6292436100	 1.5446028628         0.0261934639         1.5184093989         -1.3875097050        1.3875097050         1.6493090928        
39.0000000000        5501961470.0946684000 	 141306511.1354725100	 1.5451190379         0.0256772889         1.5194417490         -1.3885420551        1.3885420551         1.6503414429        
39.1000000000        5889310730.9753532000 	 148272300.3802271500	 1.5456251325         0.0251711943         1.5204539383         -1.3895542444        1.3895542444         1.6513536322        
