n,      F(n),      G(n),      ATg_FG,      ATg_GF,      pi,      Delta,      Theta,      O_large 

509.1000000000       4975643561146445700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 24601588237802259000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
509.2000000000       5332239060891522600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 25814338289967283000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
509.3000000000       5714391234294674400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 27086871583555983000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
509.4000000000       6123931698324149800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 28422135169321922000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
509.5000000000       6562823340357611600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 29823221374653676000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
509.6000000000       7033169726259084900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 31293374965073718000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
509.7000000000       7537225182730381100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 32836000658767680000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
509.8000000000       8077405602262253300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 34454671011546856000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
509.9000000000       8656300022474069600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 36153134690504649000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
510.0000000000       9276683035342487300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 37935325155527876000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
510.1000000000       9941528085797356300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 39805369768768410000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
510.2000000000       10654021723425926000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 41767599353171638000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
510.3000000000       11417578875594725000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 43826558222198385000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
510.4000000000       12235859215194354000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 45987014703967908000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
510.5000000000       13112784701458921000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 48253972184194931000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
510.6000000000       14052558377934734000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 50632680693494815000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
510.7000000000       15059684517698293000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 53128649065891922000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
510.8000000000       16138990212381378000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 55747657696688919000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
510.9000000000       17295648508481181000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 58495771929242927000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
511.0000000000       18535203201849899000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 61379356101650824000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
511.1000000000       19863595409205956000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 64405088285874340000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
511.2000000000       21287192044026661000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 67579975753439114000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
511.3000000000       22812816333309812000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 70911371203524747000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
511.4000000000       24447780521474243000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 74406989791028219000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
511.5000000000       26199920918152274000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 78074926994035951000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
511.6000000000       28077635457861774000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 81923677362083589000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
511.7000000000       30089923951585320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 85962154188622535000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
511.8000000000       32246431223186610000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 90199710153252540000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
511.9000000000       34557493337421730000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 94646158981525418000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
512.0000000000       37034187141121408000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 99311798172481901000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
512.1000000000       39688383355000857000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 104207432846556090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
512.2000000000       42532803470572447000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 109344400769076460000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
512.3000000000       45581080724875199000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 114734598607315600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
512.4000000000       48847825445280276000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 120390509481896840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
512.5000000000       52348695077578468000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 126325231876363980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
512.6000000000       56100469233003364000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 132552509971865760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
512.7000000000       60121130113900198000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 139086765477206500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
512.8000000000       64429948703531749000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 145943131027978600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
512.9000000000       69047577133140280000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 153137485232124880000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
513.0000000000       73996147668994119000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 160686489443093330000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
513.1000000000       79299378793877482000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 168607626345746210000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
513.2000000000       84982688891487561000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 176919240444385070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
513.3000000000       91073318078644765000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 185640580546656960000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
513.4000000000       97600458769276027000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 194791844341730400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
513.5000000000       104595395595984270000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 204394225175979320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
513.6000000000       112091655359869430000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 214469961134502250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
513.7000000000       120125167727334360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 225042386542144750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
513.8000000000       128734437444120670000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 236135986003295220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
513.9000000000       137960728892024580000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 247776451105605170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
514.0000000000       147848263872902800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 259990739918953460000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
514.1000000000       158444433567981150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 272807139427447240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
514.2000000000       169800025688422060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 286255331039046370000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
514.3000000000       181969467905922650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 300366459324523870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
514.4000000000       195011088730149310000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 315173204144954290000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
514.5000000000       208987397083439890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 330709856334770700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
514.6000000000       223965381912825840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 347012397115662620000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
514.7000000000       240016833275468300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 364118581425230090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
514.8000000000       257218686436531530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 382068025353373480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
514.9000000000       275653390628817300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 400902297888913050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
515.0000000000       295409304241696640000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 420665017188912740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
515.1000000000       316581118333554780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 441401951593657940000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
515.2000000000       339270310497727080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 463161125621227730000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
515.3000000000       363585631257394540000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 485992931187132790000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
515.4000000000       389643625320827950000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 509950244306591890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
515.5000000000       417569190195461340000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 535088547549717610000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
515.6000000000       447496174838346490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 561466058533203630000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
515.7000000000       479568021212445960000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 589143864746086740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
515.8000000000       513938451823876340000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 618186065021826020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
515.9000000000       550772206535615060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 648659917984332340000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
516.0000000000       590245832189378630000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 680635997811735380000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
516.1000000000       632548528820497820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 714188357678616670000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
516.2000000000       677883056521889040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 749394701255228580000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
516.3000000000       726466707303917930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 786336562660866890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
516.4000000000       778532346608502190000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 825099495288155920000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
516.5000000000       834329529469665550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 865773269935537870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
516.6000000000       894125696670558050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 908452082706822890000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
516.7000000000       958207456630400700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 953234773159272680000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
516.8000000000       1026881959165743000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1000225053205424000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
516.9000000000       1100478367710793100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1049531747298764600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
517.0000000000       1179349437053530700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1101269044459508300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
517.1000000000       1263873204150072700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1155556762724128400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
517.2000000000       1354454800121777600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1212520626631092400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
517.3000000000       1451528392120446700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1272292558385422000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
517.4000000000       1555559264369458800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1335010983376382400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
517.5000000000       1667046048355802100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1400821150755853600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
517.6000000000       1786523112862878400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1469875469819800300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
517.7000000000       1914563125300128500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1542333862971872100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
517.8000000000       2051779796606590500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1618364136086553100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
517.9000000000       2198830822885444000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1698142367129587100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
518.0000000000       2356421037869567600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1781853313935679400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
518.1000000000       2525305791328728800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000 	 1869690842087844400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0000000000	 1.5707963268         0.0000000000         1.5707963268         -1.4726215564        1.4726215564         1.6689710972        
